Date,SeaLevel,Issues
15-Dec-1978 18:42:28,6981,0
15-Jan-1979 05:17:31,7011,0
14-Feb-1979 15:00:00,6981,0
17-Mar-1979 00:42:28,6891,0
16-Apr-1979 11:17:31,6911,0
16-May-1979 21:00:00,6871,0
16-Jun-1979 06:42:28,NaN,1
16-Jul-1979 17:17:31,NaN,1
16-Aug-1979 03:00:00,6881,0
15-Sep-1979 12:42:28,6881,0
15-Oct-1979 23:17:31,NaN,1
15-Nov-1979 09:00:00,6901,0
15-Dec-1979 18:42:28,6901,0
15-Jan-1980 06:17:34,6931,0
14-Feb-1980 18:00:00,6951,0
16-Mar-1980 05:42:25,6851,0
15-Apr-1980 18:17:34,6895,0
16-May-1980 06:00:00,6931,0
15-Jun-1980 17:42:25,6931,0
16-Jul-1980 06:17:34,6921,0
15-Aug-1980 18:00:00,6871,0
15-Sep-1980 05:42:25,6901,0
15-Oct-1980 18:17:34,NaN,1
15-Nov-1980 06:00:00,NaN,1
15-Dec-1980 17:42:25,6911,0
15-Jan-1981 05:17:31,6881,0
14-Feb-1981 15:00:00,6861,0
17-Mar-1981 00:42:28,NaN,1
16-Apr-1981 11:17:31,NaN,1
16-May-1981 21:00:00,6951,0
16-Jun-1981 06:42:28,6971,0
16-Jul-1981 17:17:31,6941,0
16-Aug-1981 03:00:00,6921,0
15-Sep-1981 12:42:28,7011,0
15-Oct-1981 23:17:31,6881,0
15-Nov-1981 09:00:00,NaN,1
15-Dec-1981 18:42:28,NaN,1
15-Jan-1982 05:17:31,NaN,1
14-Feb-1982 15:00:00,NaN,1
17-Mar-1982 00:42:28,6921,0
16-Apr-1982 11:17:31,7031,0
16-May-1982 21:00:00,7051,0
16-Jun-1982 06:42:28,7021,0
16-Jul-1982 17:17:31,6941,0
16-Aug-1982 03:00:00,6891,0
15-Sep-1982 12:42:28,NaN,1
15-Oct-1982 23:17:31,NaN,1
15-Nov-1982 09:00:00,6891,0
15-Dec-1982 18:42:28,6961,0
15-Jan-1983 05:17:31,6941,0
14-Feb-1983 15:00:00,7051,0
17-Mar-1983 00:42:28,7071,0
16-Apr-1983 11:17:31,7001,0
16-May-1983 21:00:00,6961,0
16-Jun-1983 06:42:28,7031,0
16-Jul-1983 17:17:31,NaN,1
16-Aug-1983 03:00:00,NaN,1
15-Sep-1983 12:42:28,6971,0
15-Oct-1983 23:17:31,7011,0
15-Nov-1983 09:00:00,7051,0
15-Dec-1983 18:42:28,6981,0
15-Jan-1984 06:17:34,NaN,1
14-Feb-1984 18:00:00,6981,0
16-Mar-1984 05:42:25,NaN,1
15-Apr-1984 18:17:34,7081,0
16-May-1984 06:00:00,6921,0
15-Jun-1984 17:42:25,6961,0
16-Jul-1984 06:17:34,6921,0
15-Aug-1984 18:00:00,6891,0
15-Sep-1984 05:42:25,6911,0
15-Oct-1984 18:17:34,7001,0
15-Nov-1984 06:00:00,7061,0
15-Dec-1984 17:42:25,6941,0
15-Jan-1985 05:17:31,7041,0
14-Feb-1985 15:00:00,6951,0
17-Mar-1985 00:42:28,6941,0
16-Apr-1985 11:17:31,6921,0
16-May-1985 21:00:00,6981,0
16-Jun-1985 06:42:28,6971,0
16-Jul-1985 17:17:31,6911,0
16-Aug-1985 03:00:00,6921,0
15-Sep-1985 12:42:28,6971,0
15-Oct-1985 23:17:31,6981,0
15-Nov-1985 09:00:00,7001,0
15-Dec-1985 18:42:28,7091,0
15-Jan-1986 05:17:31,6961,0
14-Feb-1986 15:00:00,6981,0
17-Mar-1986 00:42:28,6911,0
16-Apr-1986 11:17:31,6991,0
16-May-1986 21:00:00,6991,0
16-Jun-1986 06:42:28,6961,0
16-Jul-1986 17:17:31,6991,0
16-Aug-1986 03:00:00,6971,0
15-Sep-1986 12:42:28,6971,0
15-Oct-1986 23:17:31,7071,0
15-Nov-1986 09:00:00,6981,0
15-Dec-1986 18:42:28,6961,0
15-Jan-1987 05:17:31,7081,0
14-Feb-1987 15:00:00,6991,0
17-Mar-1987 00:42:28,7011,0
16-Apr-1987 11:17:31,6981,0
16-May-1987 21:00:00,7061,0
16-Jun-1987 06:42:28,7031,0
16-Jul-1987 17:17:31,7001,0
16-Aug-1987 03:00:00,6991,0
15-Sep-1987 12:42:28,7111,0
15-Oct-1987 23:17:31,7031,0
15-Nov-1987 09:00:00,6961,0
15-Dec-1987 18:42:28,7131,0
15-Jan-1988 06:17:34,6971,0
14-Feb-1988 18:00:00,6861,0
16-Mar-1988 05:42:25,6861,0
15-Apr-1988 18:17:34,6921,0
16-May-1988 06:00:00,6961,0
15-Jun-1988 17:42:25,7021,0
16-Jul-1988 06:17:34,NaN,1
15-Aug-1988 18:00:00,6921,0
15-Sep-1988 05:42:25,7001,0
15-Oct-1988 18:17:34,7031,0
15-Nov-1988 06:00:00,NaN,1
15-Dec-1988 17:42:25,7041,0
15-Jan-1989 05:17:31,6971,0
14-Feb-1989 15:00:00,6911,0
17-Mar-1989 00:42:28,6871,0
16-Apr-1989 11:17:31,6901,0
16-May-1989 21:00:00,6901,0
16-Jun-1989 06:42:28,6931,0
16-Jul-1989 17:17:31,6921,0
16-Aug-1989 03:00:00,7011,0
15-Sep-1989 12:42:28,6951,0
15-Oct-1989 23:17:31,7031,0
15-Nov-1989 09:00:00,7061,0
15-Dec-1989 18:42:28,NaN,1
15-Jan-1990 05:17:31,6901,0
14-Feb-1990 15:00:00,6931,0
17-Mar-1990 00:42:28,6861,0
16-Apr-1990 11:17:31,6861,0
16-May-1990 21:00:00,6941,0
16-Jun-1990 06:42:28,6951,0
16-Jul-1990 17:17:31,6941,0
16-Aug-1990 03:00:00,6971,0
15-Sep-1990 12:42:28,7021,0
15-Oct-1990 23:17:31,7031,0
15-Nov-1990 09:00:00,7061,0
15-Dec-1990 18:42:28,6941,0
15-Jan-1991 05:17:31,6981,0
14-Feb-1991 15:00:00,6961,0
17-Mar-1991 00:42:28,7051,0
16-Apr-1991 11:17:31,6961,0
16-May-1991 21:00:00,6971,0
16-Jun-1991 06:42:28,6991,0
16-Jul-1991 17:17:31,6971,0
16-Aug-1991 03:00:00,6951,0
15-Sep-1991 12:42:28,6931,0
15-Oct-1991 23:17:31,6981,0
15-Nov-1991 09:00:00,7021,0
15-Dec-1991 18:42:28,7011,0
15-Jan-1992 06:17:34,7071,0
14-Feb-1992 18:00:00,7041,0
16-Mar-1992 05:42:25,7011,0
15-Apr-1992 18:17:34,6971,0
16-May-1992 06:00:00,6911,0
15-Jun-1992 17:42:25,6991,0
16-Jul-1992 06:17:34,6971,0
15-Aug-1992 18:00:00,6931,0
15-Sep-1992 05:42:25,NaN,1
15-Oct-1992 18:17:34,6981,0
15-Nov-1992 06:00:00,6981,0
15-Dec-1992 17:42:25,7011,0
15-Jan-1993 05:17:31,6971,0
14-Feb-1993 15:00:00,NaN,1
17-Mar-1993 00:42:28,6941,0
16-Apr-1993 11:17:31,7031,0
16-May-1993 21:00:00,NaN,1
16-Jun-1993 06:42:28,NaN,1
16-Jul-1993 17:17:31,6991,0
16-Aug-1993 03:00:00,6981,0
15-Sep-1993 12:42:28,6961,0
15-Oct-1993 23:17:31,6931,0
15-Nov-1993 09:00:00,6941,0
15-Dec-1993 18:42:28,7041,0
15-Jan-1994 05:17:31,6911,0
14-Feb-1994 15:00:00,6951,0
17-Mar-1994 00:42:28,6971,0
16-Apr-1994 11:17:31,6901,0
16-May-1994 21:00:00,7001,0
16-Jun-1994 06:42:28,6931,0
16-Jul-1994 17:17:31,NaN,1
16-Aug-1994 03:00:00,NaN,1
15-Sep-1994 12:42:28,NaN,1
15-Oct-1994 23:17:31,NaN,1
15-Nov-1994 09:00:00,6991,0
15-Dec-1994 18:42:28,6991,0
15-Jan-1995 05:17:31,7021,0
14-Feb-1995 15:00:00,7031,0
17-Mar-1995 00:42:28,6961,0
16-Apr-1995 11:17:31,6951,0
16-May-1995 21:00:00,7001,0
16-Jun-1995 06:42:28,6931,0
16-Jul-1995 17:17:31,6951,0
16-Aug-1995 03:00:00,6981,0
15-Sep-1995 12:42:28,6971,0
15-Oct-1995 23:17:31,7031,0
15-Nov-1995 09:00:00,7031,0
15-Dec-1995 18:42:28,7111,0
15-Jan-1996 06:17:34,7071,0
14-Feb-1996 18:00:00,7011,0
16-Mar-1996 05:42:25,6991,0
15-Apr-1996 18:17:34,7061,0
16-May-1996 06:00:00,7011,0
15-Jun-1996 17:42:25,6981,0
16-Jul-1996 06:17:34,7001,0
15-Aug-1996 18:00:00,6981,0
15-Sep-1996 05:42:25,7121,0
15-Oct-1996 18:17:34,7071,0
15-Nov-1996 06:00:00,7081,0
15-Dec-1996 17:42:25,7081,0
15-Jan-1997 05:17:31,7061,0
14-Feb-1997 15:00:00,7001,0
17-Mar-1997 00:42:28,7031,0
16-Apr-1997 11:17:31,7091,0
16-May-1997 21:00:00,7031,0
16-Jun-1997 06:42:28,7031,0
16-Jul-1997 17:17:31,6981,0
16-Aug-1997 03:00:00,6981,0
15-Sep-1997 12:42:28,7011,0
15-Oct-1997 23:17:31,7051,0
15-Nov-1997 09:00:00,7101,0
